_id_,_id2_,comp_mixto1
31833,732159,0.33703999999999995
32713,752399,0.37
34432,791936,0.31222000000000005
50895,1170585,0.33992
38216,878968,0.3291
69634,1601582,0.306
57428,1320844,0.31516
17452,401396,0.3375
72139,1659197,0.36956
49980,1149540,0.38
58202,1338646,0.33077999999999996
21913,503999,0.34
93425,2148775,0.33618000000000003
49597,1140731,0.36728
8119,186737,0.29542
19699,453077,0.37
77038,1771874,0.33574
28436,654028,0.28896000000000005
58262,1340026,0.315
70872,1630056,0.3438
96075,2209725,0.28526
9227,212221,0.33182
49378,1135694,0.368
49559,1139857,0.25334
24839,571297,0.38018
18039,414897,0.30762
21470,493810,0.3424
16750,385250,0.35
41128,945944,0.36984000000000006
65924,1516252,0.23588
28560,656880,0.31551999999999997
69158,1590634,0.3599
76136,1751128,0.29784000000000005
61841,1422343,0.37122000000000005
52504,1207592,0.386
40998,942954,0.39
52247,1201681,0.38
82886,1906378,0.24484
81608,1876984,0.35488
62737,1442951,0.368
23947,550781,0.39
82654,1901042,0.34646000000000005
87408,2010384,0.29275999999999996
48,1104,0.33714
1875,43125,0.28572000000000003
5414,124522,0.36708
98207,2258761,0.36
63998,1471954,0.35287999999999997
19336,444728,0.33914
86924,1999252,0.36268
37175,855025,0.37
68447,1574281,0.35131999999999997
69798,1605354,0.3207
9593,220639,0.35115999999999997
1801,41423,0.3705
47038,1081874,0.26
14169,325887,0.37028
48823,1122929,0.35528
47235,1086405,0.36994
43299,995877,0.31889999999999996
40574,933202,0.38
98336,2261728,0.37692000000000003
53524,1231052,0.35312
44406,1021338,0.36092
51855,1192665,0.38
39264,903072,0.33976
80804,1858492,0.31980000000000003
18232,419336,0.36924
49032,1127736,0.33084
9028,207644,0.31310000000000004
527,12121,0.306
18801,432423,0.368
44571,1025133,0.36846
57958,1333034,0.34406
56628,1302444,0.35674
72573,1669179,0.36601999999999996
86832,1997136,0.34124
87083,2002909,0.2958
96618,2222214,0.30648000000000003
67704,1557192,0.36
7090,163070,0.37994
66016,1518368,0.368
77615,1785145,0.36184000000000005
53386,1227878,0.3619
72023,1656529,0.34
63047,1450081,0.37
98314,2261222,0.27932
45704,1051192,0.332
49763,1144549,0.36996
56006,1288138,0.37588
42770,983710,0.33684000000000003
3000,69000,0.33506
7373,169579,0.366
80982,1862586,0.34584000000000004
81556,1875788,0.37
93751,2156273,0.33334
72214,1660922,0.28
48721,1120583,0.37926
80605,1853915,0.33832
22259,511957,0.37560000000000004
7200,165600,0.37
17822,409906,0.36666
21032,483736,0.37
55733,1281859,0.38
46515,1069845,0.38
37385,859855,0.36
39281,903463,0.34053999999999995
42671,981433,0.33212
20799,478377,0.37
74074,1703702,0.30666
1709,39307,0.26
3838,88274,0.33888
73732,1695836,0.37
73115,1681645,0.38
90893,2090539,0.34
97763,2248549,0.35
50018,1150414,0.34
92158,2119634,0.32812
68640,1578720,0.38
87173,2004979,0.34553999999999996
1038,23874,0.38
74662,1717226,0.26896000000000003
76338,1755774,0.3695
33597,772731,0.36132
41240,948520,0.29569999999999996
78972,1816356,0.38792000000000004
98618,2268214,0.37
81204,1867692,0.24496
1727,39721,0.37
2635,60605,0.37748000000000004
67219,1546037,0.3665
97551,2243673,0.37
93779,2156917,0.37
39561,909903,0.34
61823,1421929,0.28508
35494,816362,0.37988
38586,887478,0.37
83110,1911530,0.37818
21512,494776,0.34
59282,1363486,0.3567000000000001
82900,1906700,0.30212
8715,200445,0.37063999999999997
70743,1627089,0.36
70204,1614692,0.36728
60131,1383013,0.2447
84516,1943868,0.26
97562,2243926,0.38
75145,1728335,0.36932
50811,1168653,0.35248
83054,1910242,0.22058000000000003
13641,313743,0.35358000000000006
51476,1183948,0.36482
11867,272941,0.34226
34058,783334,0.27944
70293,1616739,0.32962
68351,1572073,0.38
48579,1117317,0.36372000000000004
80336,1847728,0.33
71797,1651331,0.2929
95767,2202641,0.34
37496,862408,0.35453999999999997
20571,473133,0.33853999999999995
3095,71185,0.24368
1684,38732,0.37
36044,829012,0.364
32147,739381,0.36886
53636,1233628,0.38
43846,1008458,0.25714
20964,482172,0.37
29876,687148,0.35978
82163,1889749,0.32280000000000003
44666,1027318,0.30666
55046,1266058,0.38
74214,1706922,0.3608
38199,878577,0.29118
17830,410090,0.37
55710,1281330,0.37864
23825,547975,0.38
44588,1025524,0.35184000000000004
63532,1461236,0.32592000000000004
88268,2030164,0.36
49337,1134751,0.37998000000000004
60563,1392949,0.3
42456,976488,0.34286
5640,129720,0.26130000000000003
97829,2250067,0.30044
12701,292123,0.38
42795,984285,0.38
1524,35052,0.33098
13026,299598,0.35603999999999997
72865,1675895,0.33574
55198,1269554,0.368
80837,1859251,0.36398
14443,332189,0.36168
21649,497927,0.35428
49789,1145147,0.36666
75593,1738639,0.2844
41716,959468,0.38
9752,224296,0.28572000000000003
71639,1647697,0.3456
46933,1079459,0.25777999999999995
10574,243202,0.2903
65810,1513630,0.36876
70928,1631344,0.37
82915,1907045,0.30588
27749,638227,0.24214
35492,816316,0.36
42852,985596,0.36
71887,1653401,0.34
45818,1053814,0.3698
53246,1224658,0.37777999999999995
1295,29785,0.33012
96053,2209219,0.32
12685,291755,0.37248000000000003
13717,315491,0.23898000000000003
33625,773375,0.36998000000000003
72663,1671249,0.33362
14461,332603,0.33636
59555,1369765,0.33126
72164,1659772,0.33003999999999994
38238,879474,0.35874
71108,1635484,0.32903999999999994
22927,527321,0.368
77771,1788733,0.36
28106,646438,0.33846000000000004
17742,408066,0.38
57900,1331700,0.28208
92666,2131318,0.32988
59252,1362796,0.3092
68049,1565127,0.30986
27113,623599,0.34902
92923,2137229,0.36275999999999997
75926,1746298,0.3135
82793,1904239,0.30176
83166,1912818,0.36
10886,250378,0.38
72317,1663291,0.26704
21867,502941,0.36242
15017,345391,0.38165999999999994
8316,191268,0.38
30538,702374,0.36682
53304,1225992,0.33258000000000004
62829,1445067,0.36706
2017,46391,0.34394
59390,1365970,0.33748
49755,1144365,0.31424
36880,848240,0.34958000000000006
97546,2243558,0.2959
28529,656167,0.3494
27388,629924,0.35178
68009,1564207,0.32252
85455,1965465,0.3484
98648,2268904,0.37272000000000005
63790,1467170,0.2933
61811,1421653,0.37
5596,128708,0.36044
46534,1070282,0.3
20579,473317,0.37751999999999997
50497,1161431,0.38
73421,1688683,0.38
1468,33764,0.34
36178,832094,0.30857999999999997
85967,1977241,0.38
85782,1972986,0.37
98950,2275850,0.37
75327,1732521,0.35362
9976,229448,0.27777999999999997
62698,1442054,0.34552
5675,130525,0.38
32171,739933,0.3095
36187,832301,0.38
97054,2232242,0.33186
61311,1410153,0.30906
39505,908615,0.37904
34523,794029,0.27992
30903,710769,0.24
85122,1957806,0.2918
2818,64814,0.33994
71760,1650480,0.34044
20278,466394,0.38
50434,1159982,0.38
98063,2255449,0.31407999999999997
73972,1701356,0.37162
71366,1641418,0.36
81177,1867071,0.37206
53108,1221484,0.37998000000000004
37880,871240,0.35703999999999997
94824,2180952,0.31594
6671,153433,0.368
44724,1028652,0.33996000000000004
23448,539304,0.3518
46117,1060691,0.2864
52038,1196874,0.36636
66243,1523589,0.36188
93695,2154985,0.35
76643,1762789,0.37
51036,1173828,0.32624000000000003
27930,642390,0.30454000000000003
74643,1716789,0.31554000000000004
46103,1060369,0.37242000000000003
92017,2116391,0.294
45191,1039393,0.36
17522,403006,0.36236
71159,1636657,0.34432
89852,2066596,0.27272
97940,2252620,0.32265999999999995
56295,1294785,0.3381
38044,875012,0.25739999999999996
24282,558486,0.36
85635,1969605,0.3505
4676,107548,0.37260000000000004
78019,1794437,0.37
53357,1227211,0.3519
65423,1504729,0.32968000000000003
86872,1998056,0.32727999999999996
18667,429341,0.32436000000000004
74290,1708670,0.36348
51773,1190779,0.36
82254,1891842,0.25448000000000004
53684,1234732,0.38668
40089,922047,0.29138
23990,551770,0.215
65478,1505994,0.32
73809,1697607,0.38
12318,283314,0.28665999999999997
61473,1413879,0.34
23797,547331,0.34488
88885,2044355,0.34256
24869,571987,0.37
47721,1097583,0.28696000000000005
60484,1391132,0.34153999999999995
1152,26496,0.33548
87333,2008659,0.36
71825,1651975,0.33465999999999996
48240,1109520,0.34612
23273,535279,0.358
90952,2091896,0.33242
12858,295734,0.35710000000000003
58694,1349962,0.30896
18706,430238,0.34594
3509,80707,0.26754
94261,2168003,0.31327999999999995
7257,166911,0.38
71066,1634518,0.37
31487,724201,0.29694
25192,579416,0.37
57078,1312794,0.38
65500,1506500,0.3375
84863,1951849,0.325
26600,611800,0.38
78906,1814838,0.38
59361,1365303,0.30788
94303,2168969,0.328
692,15916,0.22796
85570,1968110,0.31224
4923,113229,0.3476
70059,1611357,0.336
35838,824274,0.34482
45670,1050410,0.368
2934,67482,0.36858
84022,1932506,0.36666
84253,1937819,0.33
66614,1532122,0.34
49672,1142456,0.275
94298,2168854,0.37304
8426,193798,0.27568
63704,1465192,0.37376
22111,508553,0.31665999999999994
26105,600415,0.38489999999999996
35315,812245,0.29852
60884,1400332,0.36844
5661,130203,0.36
84741,1949043,0.34452
73800,1697400,0.33186
81881,1883263,0.37
464,10672,0.35622000000000004
7752,178296,0.37604
84053,1933219,0.32
94188,2166324,0.34396000000000004
84519,1943937,0.28312
89589,2060547,0.33758000000000005
30385,698855,0.37
42625,980375,0.35664
43480,1000040,0.37
65405,1504315,0.30739999999999995
882,20286,0.34970000000000007
25405,584315,0.33656
28920,665160,0.34
82916,1907068,0.38
23855,548665,0.33736
24106,554438,0.37
6062,139426,0.34008000000000005
86289,1984647,0.34742
51437,1183051,0.362
55945,1286735,0.34668
18048,415104,0.37239999999999995
37251,856773,0.32924000000000003
72944,1677712,0.34286
6087,140001,0.31892000000000004
24969,574287,0.37894
83018,1909414,0.36488
75991,1747793,0.3667
80404,1849292,0.33188
64541,1484443,0.37
53829,1238067,0.38
93086,2140978,0.38
58959,1356057,0.30906
78225,1799175,0.29963999999999996
48769,1121687,0.28887999999999997
73252,1684796,0.38
9425,216775,0.23884
75796,1743308,0.37
54844,1261412,0.29102
22226,511198,0.32718
71949,1654827,0.33352
89958,2069034,0.37
38015,874345,0.298
7695,176985,0.38
4122,94806,0.32222
45354,1043142,0.38
36862,847826,0.35436
86590,1991570,0.36886
55068,1266564,0.39
49533,1139259,0.28462
68747,1581181,0.37901999999999997
38334,881682,0.37986000000000003
70453,1620419,0.37
17977,413471,0.38
55298,1271854,0.33864
67795,1559285,0.36396000000000006
27740,638020,0.34
19664,452272,0.35912
87535,2013305,0.37
85525,1967075,0.34244
30136,693128,0.36578
73958,1701034,0.37046
58853,1353619,0.38
1663,38249,0.29644
80579,1853317,0.35714
62478,1436994,0.33742
37384,859832,0.34186
61815,1421745,0.31568
94151,2165473,0.366
21798,501354,0.38
1566,36018,0.24
51626,1187398,0.38820000000000005
25437,585051,0.306
18500,425500,0.24706
85138,1958174,0.37
27094,623162,0.354
44753,1029319,0.31134
12529,288167,0.34
72588,1669524,0.35366
52525,1208075,0.29806
28685,659755,0.38
34023,782529,0.35
2012,46276,0.28334000000000004
11103,255369,0.37964
63322,1456406,0.29534000000000005
39743,914089,0.38
51244,1178612,0.35846000000000006
31456,723488,0.36842
25904,595792,0.35346000000000005
92974,2138402,0.25
4197,96531,0.3399
44612,1026076,0.33864
54075,1243725,0.37142000000000003
76176,1752048,0.37
76423,1757729,0.35838
90325,2077475,0.24334
37185,855255,0.36666
92424,2125752,0.34
48384,1112832,0.29334000000000005
15796,363308,0.24728
30526,702098,0.37826
97346,2238958,0.31818
67415,1550545,0.26589999999999997
32402,745246,0.30862
2578,59294,0.35378
57590,1324570,0.36992
50601,1163823,0.28506
54791,1260193,0.36063999999999996
57920,1332160,0.30216
56789,1306147,0.29798
95664,2200272,0.38
78473,1804879,0.27448
13708,315284,0.34
26528,610144,0.34
37228,856244,0.37798000000000004
61771,1420733,0.38
88384,2032832,0.3348
38899,894677,0.32706
95125,2187875,0.38
28638,658674,0.31277999999999995
68921,1585183,0.36806
38407,883361,0.32236000000000004
63985,1471655,0.3206
71014,1633322,0.33815999999999996
22199,510577,0.36794
57640,1325720,0.37
66529,1530167,0.36988
7018,161414,0.35078
16014,368322,0.35736
94204,2166692,0.36832
95171,2188933,0.32174
56188,1292324,0.32314
96655,2223065,0.38039999999999996
12857,295711,0.32365999999999995
14907,342861,0.375
32197,740531,0.3158
90649,2084927,0.3107
23691,544893,0.34415999999999997
66803,1536469,0.27844
1813,41699,0.38
94400,2171200,0.33914
47202,1085646,0.38
63285,1455555,0.35625999999999997
35676,820548,0.3484
86454,1988442,0.38
40835,939205,0.37058
68889,1584447,0.36516
41595,956685,0.33714
25657,590111,0.38
49514,1138822,0.37366
65524,1507052,0.25248000000000004
59486,1368178,0.324
29962,689126,0.34
26514,609822,0.34364
4561,104903,0.24666
16590,381570,0.33684000000000003
27646,635858,0.38
94558,2174834,0.34262
30749,707227,0.32639999999999997
10258,235934,0.3112
29882,687286,0.32298000000000004
7253,166819,0.36
78259,1799957,0.31665999999999994
71383,1641809,0.37
9483,218109,0.33272
9111,209553,0.34
58415,1343545,0.37
25490,586270,0.37
46421,1067683,0.32448
95539,2197397,0.36003999999999997
69078,1588794,0.28928
18070,415610,0.32327999999999996
59838,1376274,0.27524
79797,1835331,0.30928
81645,1877835,0.36972000000000005
78083,1795909,0.34356
25569,588087,0.33686
53333,1226659,0.36786
12203,280669,0.33703999999999995
33300,765900,0.32702
3628,83444,0.38515999999999995
48954,1125942,0.35172000000000003
4955,113965,0.35766
51353,1181119,0.39
72085,1657955,0.3504
4784,110032,0.39
93310,2146130,0.37
36877,848171,0.38
39550,909650,0.36922000000000005
42879,986217,0.31434
7299,167877,0.34
65343,1502889,0.36263999999999996
84787,1950101,0.28356
91229,2098267,0.34056000000000003
47469,1091787,0.3327
66792,1536216,0.37
8250,189750,0.2909
63891,1469493,0.34014
38583,887409,0.3296
57532,1323236,0.38
89846,2066458,0.36
60644,1394812,0.28914
11228,258244,0.38
63277,1455371,0.38
12787,294101,0.36166
66052,1519196,0.38
50315,1157245,0.32
13560,311880,0.37
28845,663435,0.32832
6684,153732,0.3
79215,1821945,0.36272000000000004
73886,1699378,0.29388
8006,184138,0.35884000000000005
14116,324668,0.33872
5798,133354,0.38
66337,1525751,0.37
83977,1931471,0.3599
22712,522376,0.31198000000000004
33692,774916,0.34
55752,1282296,0.35208000000000006
48121,1106783,0.34
31028,713644,0.27878
41843,962389,0.36744
11964,275172,0.36112
4144,95312,0.31714
25428,584844,0.28334000000000004
84218,1937014,0.2716
39710,913330,0.31516
808,18584,0.32706
89335,2054705,0.33608000000000005
58430,1343890,0.35384000000000004
79799,1835377,0.34
84750,1949250,0.267
30366,698418,0.29638
28251,649773,0.34
3792,87216,0.36854
20001,460023,0.37
35009,805207,0.372
15347,352981,0.366
93303,2145969,0.36698000000000003
8031,184713,0.38
52486,1207178,0.33182
91475,2103925,0.24572
92845,2135435,0.35910000000000003
71650,1647950,0.3125
29710,683330,0.36534000000000005
43920,1010160,0.34222
54905,1262815,0.37998000000000004
63466,1459718,0.37
77036,1771828,0.37
62825,1444975,0.28986
40003,920069,0.34053999999999995
95651,2199973,0.26577999999999996
8155,187565,0.36578
37561,863903,0.26
9500,218500,0.34
2911,66953,0.3077
61981,1425563,0.28787999999999997
84832,1951136,0.34162
68466,1574718,0.37262
7196,165508,0.34753999999999996
92029,2116667,0.325
98614,2268122,0.26
84134,1935082,0.36
13575,312225,0.34574
91618,2107214,0.30446000000000006
9270,213210,0.31244
27615,635145,0.27796000000000004
77523,1783029,0.37812
40860,939780,0.27746000000000004
59093,1359139,0.33012
64945,1493735,0.3505
4984,114632,0.28458
9204,211692,0.30054000000000003
80744,1857112,0.3
24104,554392,0.27412000000000003
45368,1043464,0.34
9654,222042,0.36666
30681,705663,0.32906
79405,1826315,0.328
38252,879796,0.38
80574,1853202,0.35788
92579,2129317,0.30686
37450,861350,0.37720000000000004
98699,2270077,0.22858
45589,1048547,0.36225999999999997
61715,1419445,0.27448
35966,827218,0.35272000000000003
45117,1037691,0.35644
67120,1543760,0.2828
45157,1038611,0.35006
77884,1791332,0.35548
60806,1398538,0.32592000000000004
43292,995716,0.34
57893,1331539,0.34482
58758,1351434,0.37
92332,2123636,0.26992
23437,539051,0.36
47670,1096410,0.35308000000000006
86225,1983175,0.37
85436,1965028,0.35588
77955,1792965,0.38
43634,1003582,0.3
27010,621230,0.25
61899,1423677,0.38
26947,619781,0.31484
77719,1787537,0.32092000000000004
7667,176341,0.33356
39290,903670,0.37684
76265,1754095,0.28
47167,1084841,0.37
67990,1563770,0.246
54084,1243932,0.30794
74416,1711568,0.32215999999999995
69547,1599581,0.37994
67013,1541299,0.25572
69307,1594061,0.37998000000000004
46502,1069546,0.3415
14468,332764,0.34
79045,1818035,0.37
49287,1133601,0.27398
3555,81765,0.28656
16861,387803,0.30566
79271,1823233,0.32308
57773,1328779,0.24
86043,1978989,0.38774000000000003
98434,2263982,0.35
29371,675533,0.35136
18116,416668,0.38
74703,1718169,0.33064
26748,615204,0.35714
17160,394680,0.34
28528,656144,0.23418
9931,228413,0.34
66498,1529454,0.36896
97479,2242017,0.28322
88216,2028968,0.27665999999999996
65462,1505626,0.368
20626,474398,0.37998000000000004
7922,182206,0.38
74769,1719687,0.37016
7944,182712,0.3
35137,808151,0.34286
86546,1990558,0.362
60964,1402172,0.38
93169,2142887,0.32380000000000003
61952,1424896,0.31665999999999994
82731,1902813,0.37
68324,1571452,0.33994
20097,462231,0.34
29378,675694,0.38
51313,1180199,0.23296
12323,283429,0.37
55244,1270612,0.31865999999999994
79269,1823187,0.33106
4920,113160,0.38
43450,999350,0.38
41727,959721,0.35
46428,1067844,0.28258
67305,1548015,0.3698
17469,401787,0.3728
36330,835590,0.38
66970,1540310,0.33748
26123,600829,0.36144
52068,1197564,0.28828
8012,184276,0.27906
24717,568491,0.38
56915,1309045,0.36
6456,148488,0.35934000000000005
93647,2153881,0.35996000000000006
10715,246445,0.35672000000000004
42310,973130,0.36878
18283,420509,0.34
91869,2112987,0.27556
33119,761737,0.25264
11931,274413,0.29204
75170,1728910,0.36494
65028,1495644,0.38
51191,1177393,0.36
47373,1089579,0.25392000000000003
36568,841064,0.25924
96641,2222743,0.26006
2142,49266,0.34
38708,890284,0.35342
27602,634846,0.37
49637,1141651,0.28332
74357,1710211,0.33484
62320,1433360,0.36368
17177,395071,0.33726
1201,27623,0.30510000000000004
76041,1748943,0.33334
4208,96784,0.37
4469,102787,0.38
68857,1583711,0.35
72636,1670628,0.31427999999999995
70724,1626652,0.34896000000000005
13706,315238,0.28632
85604,1968892,0.34206
18147,417381,0.38
26673,613479,0.31742000000000004
7818,179814,0.36826
47544,1093512,0.36
37706,867238,0.3409
59836,1376228,0.33334
47017,1081391,0.33053999999999994
15473,355879,0.24209999999999998
53068,1220564,0.30834000000000006
97594,2244662,0.34368
50025,1150575,0.3687
72961,1678103,0.34018
5651,129973,0.37
92097,2118231,0.32
91498,2104454,0.37
75690,1740870,0.34
58398,1343154,0.38
64247,1477681,0.37714
21942,504666,0.3383
67591,1554593,0.323
13724,315652,0.24094
89930,2068390,0.32308
41057,944311,0.36906
83170,1912910,0.37
13753,316319,0.35675999999999997
8832,203136,0.32803999999999994
90268,2076164,0.3441
1182,27186,0.36576
40563,932949,0.37
8138,187174,0.35425999999999996
90667,2085341,0.32942
54670,1257410,0.36363999999999996
58050,1335150,0.36842
